Time Stamp	Elapsed Time	AC 1 A	AC 2 A	AC 3 A	AC 4 A	AC 5 A	AC 6 A	AC 7 A	AC 8 A	DC 1 A	DC 2 A	DC 3 A	DC 4 A	DC 5 A	DC 6 A	DC 7 A	DC 8 A	PH 1 A	PH 2 A	PH 3 A	PH 4 A	PH 5 A	PH 6 A	PH 7 A	PH 8 A	AUX 1	AUX 2	AUX 3	AUX 4	Marker	AC 1 B	AC 2 B	AC 3 B	AC 4 B	AC 5 B	AC 6 B	AC 7 B	AC 8 B	DC 1 B	DC 2 B	DC 3 B	DC 4 B	DC 5 B	DC 6 B	DC 7 B	DC 8 B	PH 1 B	PH 2 B	PH 3 B	PH 4 B	PH 5 B	PH 6 B	PH 7 B	PH 8 B	
6382569	  0.66	210.706941	33.171455	203.207065	51.075398	224.505147	52.622410	300.768596	19.265037	879.779622	148.471475	872.525963	228.695559	926.636858	221.335126	1235.341336	89.347595	168.589233	172.886452	174.863762	179.175751	180.000000	189.874123	188.326553	196.243851	0	0	0	0	0	1.599389	3.432279	1.642599	1.131698	1.222202	2.648284	3.171482	6.214979	6.293957	4.898881	10.738413	8.046327	7.911799	4.373331	5.960697	8.702283	355.696510	99.798042	291.029812	331.310570	180.000000	223.469006	273.920660	285.370483	
6382589	  0.68	210.114381	33.163067	203.449805	51.101730	224.393202	52.407908	300.620170	19.299804	879.484051	148.488038	872.860761	228.712351	926.228366	221.304456	1235.002634	89.513644	168.742268	172.966606	174.979080	179.612724	180.000000	189.985840	188.481590	196.183838	0	0	0	0	0	2.461635	9.893243	2.816045	3.200017	0.270040	3.329111	1.635876	2.681916	9.324162	9.903181	7.003642	5.058288	3.919383	5.197197	4.840293	10.889924	244.208633	338.924570	117.693665	312.875642	180.000000	341.515112	350.095182	118.025711	
6382609	  0.70	210.406261	33.369017	203.488986	51.043023	224.494212	52.490368	301.267742	19.271990	878.985820	148.551453	873.544021	228.853899	926.524669	221.258946	1235.908319	89.467714	168.618172	172.950073	174.946693	179.339645	180.000000	189.927612	188.423714	196.618530	0	0	0	0	0	5.692035	1.604995	3.895691	2.816772	1.872630	1.942071	3.277487	1.115004	6.996527	5.170235	8.896720	6.263177	7.346207	7.977241	7.772716	7.410022	287.007317	89.956171	17.824821	253.915932	180.000000	31.669785	27.829285	197.869316	
6382629	  0.72	210.258994	33.292349	203.560804	51.078265	224.298888	52.577895	300.862117	19.189875	879.511808	148.553466	873.633943	228.666185	926.445667	221.189643	1235.471887	89.389650	168.574593	172.844940	174.859047	179.374100	180.000000	189.868996	188.299751	196.420479	0	0	0	0	0	1.865563	1.456772	4.901264	4.824817	0.825320	0.379298	2.717327	1.939221	4.395130	5.376668	10.080331	7.554441	5.410571	3.115884	4.578766	4.667525	259.137970	116.034582	253.288200	154.553251	180.000000	241.563370	234.796150	83.478111	
6382649	  0.74	210.366074	33.409041	203.404005	51.230367	224.202378	52.441331	301.048946	19.354141	879.192567	148.623760	873.089043	228.783117	926.623925	221.260013	1235.774352	89.420908	168.637451	172.921928	174.981842	179.237770	180.000000	190.123787	188.396439	196.340858	0	0	0	0	0	3.776638	9.670135	4.405197	0.894708	2.315054	0.596877	2.601636	2.976509	5.967747	9.583412	6.938417	6.446466	5.936295	9.848888	5.892392	5.951696	182.870155	337.585243	278.185516	258.524353	180.000000	260.386475	256.593140	259.947525	
6382669	  0.76	210.470866	33.230692	203.455921	51.166407	224.283805	52.650450	301.266552	19.467365	879.347704	148.614014	873.440861	228.923368	926.583966	221.308238	1235.753488	89.508237	168.637882	172.657921	174.850899	179.518303	180.000000	190.083488	188.367424	196.314659	0	0	0	0	0	3.879758	3.061891	1.125640	3.651726	2.297640	2.730508	0.293870	5.247775	5.879942	6.360939	3.342490	6.508589	7.804732	5.646786	3.244078	8.435722	307.268135	40.039925	275.193435	111.364983	180.000000	41.347588	328.295017	350.914986	
6382689	  0.78	210.545597	33.202972	203.435393	51.105790	224.350026	52.462290	301.336007	19.320491	879.373204	148.663291	873.300975	229.029228	926.430111	221.281518	1236.252512	89.322743	168.656006	172.595047	174.906540	179.275734	180.000000	189.907410	188.226456	195.666733	0	0	0	0	0	2.865510	2.673950	1.775921	6.705955	3.925713	1.169225	2.004325	3.374121	8.411060	7.105372	7.202266	9.466736	6.545246	7.970777	8.047822	6.698558	355.177423	20.372290	28.413521	270.446968	180.000000	251.558502	332.092060	126.955032	
6382709	  0.80	210.475029	33.330820	203.509987	51.138802	224.665118	52.561896	301.211647	19.199752	879.656757	148.725379	873.678781	228.961756	926.864835	221.302092	1234.952853	89.413077	168.608273	172.697136	174.946808	179.580070	180.000000	189.895836	188.398529	195.731598	0	0	0	0	0	1.610393	1.075009	3.613850	3.087599	1.880452	1.208216	3.244296	2.707839	4.265592	3.951746	6.585354	7.854882	4.418860	10.814808	5.772875	6.802524	224.600807	74.454941	58.860146	266.137047	180.000000	184.311142	249.998688	297.474857	
6382729	  0.82	210.289939	33.286168	203.525238	51.137212	224.518446	52.467750	300.689350	19.221317	879.182806	148.614456	873.509675	228.711710	926.167666	221.224767	1234.508002	89.417202	168.562946	172.856804	174.791428	179.324608	180.000000	189.807121	188.316147	196.773155	0	0	0	0	0	5.663585	2.983967	5.048695	2.920732	3.049219	6.379929	13.859777	0.683366	8.824251	5.869205	10.139221	5.720925	5.197436	14.343798	14.342430	6.297058	64.103565	93.593507	99.861140	294.235519	180.000000	138.642323	31.902908	1.450310	
6382749	  0.84	210.678116	33.322954	203.430070	51.160623	224.308085	52.622887	300.760665	19.343471	879.100693	148.508932	873.537981	228.941411	926.199511	221.227238	1235.264469	89.373629	168.686314	172.981804	174.929619	179.146736	180.000000	189.932838	188.362572	196.171028	0	0	0	0	0	4.686135	3.197437	3.162046	5.820217	6.854153	2.073906	1.818087	1.915179	7.124092	6.584594	7.927655	12.342090	8.366745	6.305692	4.490419	3.789736	351.759376	266.543525	217.852191	313.286674	180.000000	138.732051	338.292106	86.596321	
